Date,Indian rupee (INR)
15-06-1983,4071.61
16-06-1983,4125.13
17-06-1983,4191.62
20-06-1983,4139.66
21-06-1983,4200.69
22-06-1983,4239.43
23-06-1983,4214.25
24-06-1983,4207.79
27-06-1983,4275.16
28-06-1983,4145.85
29-06-1983,4197.94
30-06-1983,4183.61
01-07-1983,4179.52
04-07-1983,4177.65
05-07-1983,4165.32
06-07-1983,4123.74
07-07-1983,4162.47
08-07-1983,4239.62
11-07-1983,4293.2
12-07-1983,4341.26
13-07-1983,4311.31
14-07-1983,4282.05
15-07-1983,4255.15
18-07-1983,4275.4
19-07-1983,4278.04
20-07-1983,4276.45
21-07-1983,4336.04
22-07-1983,4225.68
25-07-1983,4263.25
26-07-1983,4286.43
27-07-1983,4292.75
28-07-1983,4300.92
29-07-1983,4290.99
01-08-1983,4204.59
02-08-1983,4200.75
03-08-1983,4188.78
04-08-1983,4199.28
05-08-1983,4134.06
08-08-1983,4144.94
09-08-1983,4190.65
10-08-1983,4152.41
11-08-1983,4177
12-08-1983,4187.94
15-08-1983,4215.61
16-08-1983,4260.69
17-08-1983,4246.58
18-08-1983,4277.68
19-08-1983,4267.2
22-08-1983,4258.83
23-08-1983,4333.35
24-08-1983,4327.91
25-08-1983,4320.32
26-08-1983,4285.53
29-08-1983,4285.53
30-08-1983,4278.49
31-08-1983,4219.66
01-09-1983,4234.89
02-09-1983,4273.57
05-09-1983,4284
06-09-1983,4272.36
07-09-1983,4240.46
08-09-1983,4228.54
09-09-1983,4219.3
12-09-1983,4231.43
13-09-1983,4149.73
14-09-1983,4143.86
15-09-1983,4093.89
16-09-1983,4126.35
19-09-1983,4160.47
20-09-1983,4218.98
21-09-1983,4188.07
22-09-1983,4196.93
23-09-1983,4212.85
26-09-1983,4261.62
27-09-1983,4228.58
28-09-1983,4235.95
29-09-1983,4176.11
30-09-1983,4123.34
03-10-1983,3993.34
04-10-1983,4009.59
05-10-1983,3946.96
06-10-1983,4047.61
07-10-1983,4002.53
10-10-1983,4069.04
11-10-1983,4093.13
12-10-1983,4019.83
13-10-1983,4048.88
14-10-1983,4075.25
17-10-1983,4073.02
18-10-1983,4048.67
19-10-1983,4010.89
20-10-1983,3976.47
21-10-1983,4025.36
24-10-1983,4047.88
25-10-1983,4060.06
26-10-1983,4059.7
27-10-1983,3953.35
28-10-1983,3974.06
31-10-1983,3923.47
01-11-1983,3885.46
02-11-1983,3906.64
03-11-1983,3924.35
04-11-1983,3933.17
07-11-1983,3879.24
08-11-1983,3932.66
09-11-1983,3935.93
10-11-1983,3936.87
11-11-1983,3951.78
14-11-1983,3967.7
15-11-1983,3962.53
16-11-1983,3970.56
17-11-1983,3923.73
18-11-1983,3944.64
21-11-1983,3900.57
22-11-1983,3899.68
23-11-1983,3916.56
24-11-1983,3912.28
25-11-1983,3931.39
28-11-1983,3981.72
29-11-1983,4082.51
30-11-1983,4218.59
01-12-1983,4155.23
02-12-1983,4191.14
05-12-1983,4211.91
06-12-1983,4147.69
07-12-1983,4187.07
08-12-1983,4181.05
09-12-1983,4051.47
12-12-1983,4089.32
13-12-1983,4091.4
14-12-1983,4083.53
15-12-1983,4065.21
16-12-1983,4021.63
19-12-1983,3955.83
20-12-1983,3957.41
21-12-1983,3983.08
22-12-1983,3983.93
23-12-1983,3976.41
26-12-1983,3976.41
27-12-1983,3976.41
28-12-1983,3987.63
29-12-1983,3952.41
30-12-1983,3995.04
02-01-1984,3995.04
03-01-1984,4072.93
04-01-1984,4005.14
05-01-1984,4026.41
06-01-1984,4004.48
09-01-1984,3841.83
10-01-1984,3913.72
11-01-1984,3946.6
12-01-1984,3974.89
13-01-1984,4005.85
16-01-1984,3926.13
17-01-1984,3971.2
18-01-1984,3930.34
19-01-1984,3982.74
20-01-1984,4035.35
23-01-1984,3985.15
24-01-1984,3910.62
25-01-1984,3927.47
26-01-1984,3955.18
27-01-1984,3936.76
30-01-1984,3949.48
31-01-1984,4002.4
01-02-1984,4039.61
02-02-1984,4088.66
03-02-1984,4132.13
06-02-1984,4069.52
07-02-1984,4085.52
08-02-1984,4150.1
09-02-1984,4117.75
10-02-1984,4089.23
13-02-1984,4046.55
14-02-1984,4008.6
15-02-1984,4085.74
16-02-1984,4081.94
17-02-1984,4070.45
20-02-1984,4121.55
21-02-1984,4174.5
22-02-1984,4201.54
23-02-1984,4266.31
24-02-1984,4225.77
27-02-1984,4198.04
28-02-1984,4251.93
29-02-1984,4220.11
01-03-1984,4238.98
02-03-1984,4271.55
05-03-1984,4350.16
06-03-1984,4301.8
07-03-1984,4312.87
08-03-1984,4257.02
09-03-1984,4310.86
12-03-1984,4218.59
13-03-1984,4208.28
14-03-1984,4281.81
15-03-1984,4192.66
16-03-1984,4225.03
19-03-1984,4207.37
20-03-1984,4239.61
21-03-1984,4230.94
22-03-1984,4210.07
23-03-1984,4152.5
26-03-1984,4180.74
27-03-1984,4143.25
28-03-1984,4135.79
29-03-1984,4180.43
30-03-1984,4169.12
02-04-1984,4180.85
03-04-1984,4084.61
04-04-1984,4072.49
05-04-1984,4081.42
06-04-1984,4047.39
09-04-1984,4077.51
10-04-1984,4107.53
11-04-1984,4099.52
12-04-1984,4127
13-04-1984,4103
16-04-1984,4127.33
17-04-1984,4106.17
18-04-1984,4118.82
19-04-1984,4168.91
20-04-1984,4168.91
23-04-1984,4168.91
24-04-1984,4186.49
25-04-1984,4143.46
26-04-1984,4171.6
27-04-1984,4109.13
30-04-1984,4094.22
01-05-1984,4083.44
02-05-1984,4106.38
03-05-1984,4108.69
04-05-1984,4166.82
07-05-1984,4166.82
08-05-1984,4074.69
09-05-1984,4080.03
10-05-1984,4048.79
11-05-1984,4100.63
14-05-1984,4051.64
15-05-1984,4101.29
16-05-1984,4109.63
17-05-1984,4136.1
18-05-1984,4134.06
21-05-1984,4189.72
22-05-1984,4179.62
23-05-1984,4185.9
24-05-1984,4116.08
25-05-1984,4211.26
28-05-1984,4211.26
29-05-1984,4239.92
30-05-1984,4234.18
31-05-1984,4218.34
01-06-1984,4297.45
04-06-1984,4336.41
05-06-1984,4322.12
06-06-1984,4295.54
07-06-1984,4295.15
08-06-1984,4239.73
11-06-1984,4223.88
12-06-1984,4124.51
13-06-1984,4109.53
14-06-1984,4127.48
15-06-1984,4115.88
18-06-1984,4082.06
19-06-1984,4078.11
20-06-1984,4095.74
21-06-1984,4095.94
22-06-1984,4137.08
25-06-1984,4107.03
26-06-1984,4118.11
27-06-1984,4132.49
28-06-1984,4139.66
29-06-1984,4178.15
02-07-1984,4107.03
03-07-1984,4181.58
04-07-1984,4152.38
05-07-1984,4099.56
06-07-1984,4025.58
09-07-1984,3779.28
10-07-1984,3902.84
11-07-1984,3759.82
12-07-1984,3831.21
13-07-1984,3837.97
16-07-1984,3981.51
17-07-1984,3951.43
18-07-1984,3930.95
19-07-1984,3972.87
20-07-1984,3935.45
23-07-1984,3837.4
24-07-1984,3839.76
25-07-1984,3831.92
26-07-1984,3942.23
27-07-1984,3882.77
30-07-1984,3860.24
31-07-1984,3919.92
01-08-1984,3875.3
02-08-1984,3914.87
03-08-1984,4003.99
06-08-1984,4092.39
07-08-1984,4016.42
08-08-1984,3931.16
09-08-1984,3946.58
10-08-1984,4047.7
13-08-1984,3962.04
14-08-1984,4002.16
15-08-1984,4074.57
16-08-1984,4019.87
17-08-1984,4041.98
20-08-1984,4046.23
21-08-1984,3985.65
22-08-1984,3976.85
23-08-1984,4046.29
24-08-1984,4048.63
27-08-1984,4048.63
28-08-1984,3994.35
29-08-1984,4005.22
30-08-1984,4036.12
31-08-1984,4007.92
03-09-1984,4011.99
04-09-1984,4005.49
05-09-1984,3973.75
06-09-1984,3986.71
07-09-1984,3990.83
10-09-1984,3952.93
11-09-1984,3978.42
12-09-1984,3988.49
13-09-1984,3950.15
14-09-1984,4002.91
17-09-1984,3963.69
18-09-1984,3972.5
19-09-1984,3999.66
20-09-1984,4080.31
21-09-1984,3940.74
24-09-1984,4108.47
25-09-1984,4111.61
26-09-1984,4078.26
27-09-1984,4094.56
28-09-1984,4140.01
01-10-1984,4061.2
02-10-1984,4090.84
03-10-1984,4091.06
04-10-1984,4082.03
05-10-1984,4140.34
08-10-1984,4101.87
09-10-1984,4080.04
10-10-1984,4001.24
11-10-1984,4045.29
12-10-1984,4033.67
15-10-1984,4085.82
16-10-1984,4090.74
17-10-1984,4092.72
18-10-1984,4097.84
19-10-1984,4097.56
22-10-1984,4083.06
23-10-1984,4071.91
24-10-1984,4064.17
25-10-1984,4036.52
26-10-1984,4070.46
29-10-1984,4055.15
30-10-1984,4031.44
31-10-1984,4016.96
01-11-1984,4042.73
02-11-1984,4036.88
05-11-1984,4049.29
06-11-1984,4162.46
07-11-1984,4115.78
08-11-1984,4135.79
09-11-1984,4120.45
12-11-1984,4066.63
13-11-1984,4181.73
14-11-1984,4146.43
15-11-1984,4137.75
16-11-1984,4152.57
19-11-1984,4119.3
20-11-1984,4155.2
21-11-1984,4185.69
22-11-1984,4162.83
23-11-1984,4144.12
26-11-1984,4113.02
27-11-1984,4037.13
28-11-1984,3997.06
29-11-1984,4036.14
30-11-1984,4015.97
03-12-1984,3994.27
04-12-1984,4005.63
05-12-1984,4041.24
06-12-1984,4013.17
07-12-1984,4045.95
10-12-1984,3972.43
11-12-1984,4001.58
12-12-1984,3979.6
13-12-1984,3998.35
14-12-1984,3930.86
17-12-1984,3864.9
18-12-1984,3766.17
19-12-1984,3798.21
20-12-1984,3721.7
21-12-1984,3774.37
24-12-1984,3758.16
25-12-1984,3758.16
26-12-1984,3758.16
27-12-1984,3835.54
28-12-1984,3787.65
31-12-1984,3825.85
01-01-1985,3825.85
02-01-1985,3787.05
03-01-1985,3718.88
04-01-1985,3759.64
07-01-1985,3741.23
08-01-1985,3820.7
09-01-1985,3742.23
10-01-1985,3853.39
11-01-1985,3845.57
14-01-1985,3790.08
15-01-1985,3804.07
16-01-1985,3818.67
17-01-1985,3859.89
18-01-1985,3883.32
21-01-1985,3891.13
22-01-1985,3864.48
23-01-1985,3842.37
24-01-1985,3815.78
25-01-1985,3805.49
28-01-1985,3789.62
29-01-1985,3830.1
30-01-1985,3793.73
31-01-1985,3834.78
01-02-1985,3861.16
04-02-1985,3839.36
05-02-1985,3844.69
06-02-1985,3863.15
07-02-1985,3843.06
08-02-1985,3861.46
11-02-1985,3871.41
12-02-1985,3933.16
13-02-1985,3919.84
14-02-1985,3918.76
15-02-1985,3908.11
18-02-1985,3917.56
19-02-1985,3923.52
20-02-1985,3943.74
21-02-1985,3942.27
22-02-1985,3918.61
25-02-1985,3855.67
26-02-1985,3740.12
27-02-1985,3702.36
28-02-1985,3783.14
01-03-1985,3751.75
04-03-1985,3790.93
05-03-1985,3784.45
06-03-1985,3687.17
07-03-1985,3783.28
08-03-1985,3758.38
11-03-1985,3730.76
12-03-1985,3697.43
13-03-1985,3767.67
14-03-1985,3782.81
15-03-1985,3756.1
18-03-1985,3742.59
19-03-1985,3878.1
20-03-1985,4181.54
21-03-1985,3828.91
22-03-1985,4042.68
25-03-1985,3936.96
26-03-1985,3988.52
27-03-1985,4016.05
28-03-1985,4080.35
29-03-1985,4001.58
01-04-1985,4022.65
02-04-1985,3965.64
03-04-1985,4009.19
04-04-1985,3960.84
05-04-1985,3960.84
08-04-1985,3960.84
09-04-1985,4084
10-04-1985,4046.75
11-04-1985,4012.51
12-04-1985,4053.6
15-04-1985,3989.5
16-04-1985,4049.84
17-04-1985,3983.93
18-04-1985,3883.4
19-04-1985,3932.4
22-04-1985,4024.53
23-04-1985,4062.14
24-04-1985,4045.28
25-04-1985,4049.37
26-04-1985,3962.71
29-04-1985,3978.42
30-04-1985,3994.61
01-05-1985,3938.15
02-05-1985,3933.1
03-05-1985,3934.24
06-05-1985,3934.24
07-05-1985,3880.04
08-05-1985,3941.57
09-05-1985,3875.67
10-05-1985,3890.53
13-05-1985,3864.04
14-05-1985,3983.86
15-05-1985,3985.66
16-05-1985,3977.95
17-05-1985,3943.93
20-05-1985,3961.42
21-05-1985,3893.93
22-05-1985,3935.86
23-05-1985,3903.64
24-05-1985,3917.34
27-05-1985,3917.34
28-05-1985,3919.05
29-05-1985,3836.29
30-05-1985,3898.39
31-05-1985,3856.98
03-06-1985,3927.43
04-06-1985,3966.56
05-06-1985,3937
06-06-1985,3892.8
07-06-1985,3903.47
10-06-1985,3891.6
11-06-1985,3921.49
12-06-1985,3907.49
13-06-1985,3907.42
14-06-1985,3912.42
17-06-1985,3936.72
18-06-1985,3948.26
19-06-1985,3996.27
20-06-1985,3944.61
21-06-1985,3851.55
24-06-1985,3875.95
25-06-1985,3901.92
26-06-1985,3871.99
27-06-1985,3886.99
28-06-1985,3874.71
01-07-1985,3847.11
02-07-1985,3774.71
03-07-1985,3790.2
04-07-1985,3801.18
05-07-1985,3804.34
08-07-1985,3777.68
09-07-1985,3779.3
10-07-1985,3803.12
11-07-1985,3755.71
12-07-1985,3757.52
15-07-1985,3798.24
16-07-1985,3850.64
17-07-1985,3816.45
18-07-1985,3790.99
19-07-1985,3799.15
22-07-1985,3791.46
23-07-1985,3809.43
24-07-1985,3790.94
25-07-1985,3755.26
26-07-1985,3755.99
29-07-1985,3831.63
30-07-1985,3828.58
31-07-1985,3901.28
01-08-1985,3868.77
02-08-1985,3843.53
05-08-1985,3860.86
06-08-1985,3861.87
07-08-1985,3856.85
08-08-1985,3840.78
09-08-1985,3843.05
12-08-1985,3836.11
13-08-1985,3871.12
14-08-1985,3877.75
15-08-1985,3913.83
16-08-1985,3983.59
19-08-1985,4019.18
20-08-1985,3980.9
21-08-1985,3985.68
22-08-1985,3939.92
23-08-1985,3925.49
26-08-1985,3925.49
27-08-1985,3972.32
28-08-1985,4019.04
29-08-1985,4011.91
30-08-1985,3973.95
02-09-1985,3986.9
03-09-1985,3963.19
04-09-1985,3981.69
05-09-1985,3944.53
06-09-1985,4121.54
09-09-1985,3914.79
10-09-1985,3937.87
11-09-1985,3978.5
12-09-1985,3894.63
13-09-1985,3854.85
16-09-1985,3875.35
17-09-1985,3886.93
18-09-1985,3867.89
19-09-1985,3880.87
20-09-1985,3849.9
23-09-1985,3785.64
24-09-1985,3867.91
25-09-1985,3853.46
26-09-1985,3859.77
27-09-1985,3906.85
30-09-1985,3826.23
01-10-1985,3835.66
02-10-1985,3823.18
03-10-1985,3829.24
04-10-1985,3936.04
07-10-1985,3871.66
08-10-1985,3947.47
09-10-1985,3902.89
10-10-1985,3909.97
11-10-1985,3908.4
14-10-1985,3904.87
15-10-1985,3949.18
16-10-1985,3921.99
17-10-1985,3877.53
18-10-1985,3900.1
21-10-1985,3890.43
22-10-1985,3909.67
23-10-1985,3898.23
24-10-1985,3943.49
25-10-1985,3933.96
28-10-1985,3911.13
29-10-1985,3913.71
30-10-1985,3904.14
31-10-1985,3899.86
01-11-1985,3865.32
04-11-1985,3860.25
05-11-1985,3912.23
06-11-1985,3907.02
07-11-1985,3939.53
08-11-1985,3889.86
11-11-1985,3886.3
12-11-1985,3910.14
13-11-1985,3908.74
14-11-1985,3922.21
15-11-1985,3894.86
18-11-1985,3912.4
19-11-1985,3889.72
20-11-1985,3909.4
21-11-1985,3902.19
22-11-1985,3932.61
25-11-1985,3926.44
26-11-1985,3958.93
27-11-1985,3898.26
28-11-1985,3882.61
29-11-1985,3861.15
02-12-1985,3825.58
03-12-1985,3878.63
04-12-1985,3881.31
05-12-1985,3880.92
06-12-1985,3881.47
09-12-1985,3819.24
10-12-1985,3875.56
11-12-1985,3877.71
12-12-1985,3796.26
13-12-1985,3845.57
16-12-1985,3855.1
17-12-1985,3849.16
18-12-1985,3895.25
19-12-1985,3865.66
20-12-1985,3933.49
23-12-1985,3915.72
24-12-1985,3981.46
25-12-1985,3981.46
26-12-1985,3981.46
27-12-1985,3916.78
30-12-1985,3931.14
31-12-1985,3920.61
01-01-1986,3920.61
02-01-1986,3932.81
03-01-1986,3955.88
06-01-1986,3940.11
07-01-1986,4013.41
08-01-1986,3993.27
09-01-1986,4009.16
10-01-1986,4134.84
13-01-1986,4106.66
14-01-1986,4167.66
15-01-1986,4233.52
16-01-1986,4442.7
17-01-1986,4147.1
20-01-1986,4302.26
21-01-1986,4421.92
22-01-1986,4417.75
23-01-1986,4354.82
24-01-1986,4368.6
27-01-1986,4365.71
28-01-1986,4353.99
29-01-1986,4350.13
30-01-1986,4376.52
31-01-1986,4329.04
03-02-1986,4255.77
04-02-1986,4254.26
05-02-1986,4164.94
06-02-1986,4190.57
07-02-1986,4190.94
10-02-1986,4206.28
11-02-1986,4186.93
12-02-1986,4175.62
13-02-1986,4154.2
14-02-1986,4187.23
17-02-1986,4152.41
18-02-1986,4136.06
19-02-1986,4165.79
20-02-1986,4116.36
21-02-1986,4088.49
24-02-1986,4161.85
25-02-1986,4269.69
26-02-1986,4185.23
27-02-1986,4078.53
28-02-1986,4172.41
03-03-1986,4072.82
04-03-1986,4094.91
05-03-1986,4211.15
06-03-1986,4219.32
07-03-1986,4133.89
10-03-1986,4122.1
11-03-1986,4153.59
12-03-1986,4219.28
13-03-1986,4306.22
14-03-1986,4221.32
17-03-1986,4263.28
18-03-1986,4266.26
19-03-1986,4236.72
20-03-1986,4284.99
21-03-1986,4260.53
24-03-1986,4234.05
25-03-1986,4319.47
26-03-1986,4205.82
27-03-1986,4172.51
28-03-1986,4172.51
31-03-1986,4172.51
01-04-1986,4123.26
02-04-1986,4145.42
03-04-1986,4189.71
04-04-1986,4200.14
07-04-1986,4169.33
08-04-1986,4252.02
09-04-1986,4219.22
10-04-1986,4231.64
11-04-1986,4184.13
14-04-1986,4219.56
15-04-1986,4264.3
16-04-1986,4177.63
17-04-1986,4167.44
18-04-1986,4192.86
21-04-1986,4194.37
22-04-1986,4260.13
23-04-1986,4254.65
24-04-1986,4226.24
25-04-1986,4217.09
28-04-1986,4102.64
29-04-1986,4192.83
30-04-1986,4206.07
01-05-1986,4249.05
02-05-1986,4194.81
05-05-1986,4194.81
06-05-1986,4186.85
07-05-1986,4212.18
08-05-1986,4224.47
09-05-1986,4268.09
12-05-1986,4220.71
13-05-1986,4266.94
14-05-1986,4204.35
15-05-1986,4235.76
16-05-1986,4258.42
19-05-1986,4247.45
20-05-1986,4231.09
21-05-1986,4227.09
22-05-1986,4302.46
23-05-1986,4218.15
26-05-1986,4218.15
27-05-1986,4294.69
28-05-1986,4342.72
29-05-1986,4319.59
30-05-1986,4364.66
02-06-1986,4322.47
03-06-1986,4331.94
04-06-1986,4325.68
05-06-1986,4302.12
06-06-1986,4282.58
09-06-1986,4278.21
10-06-1986,4314.21
11-06-1986,4318.39
12-06-1986,4347.78
13-06-1986,4284.39
16-06-1986,4189.71
17-06-1986,4239.62
18-06-1986,4280.13
19-06-1986,4280.17
20-06-1986,4371.84
23-06-1986,4273.86
24-06-1986,4261.72
25-06-1986,4304.16
26-06-1986,4298.91
27-06-1986,4295.2
30-06-1986,4276.39
01-07-1986,4240.85
02-07-1986,4242.02
03-07-1986,4217.32
04-07-1986,4242.02
07-07-1986,4246.8
08-07-1986,4312.06
09-07-1986,4328.51
10-07-1986,4347.61
11-07-1986,4372.32
14-07-1986,4322.16
15-07-1986,4308.4
16-07-1986,4292.83
17-07-1986,4343.29
18-07-1986,4368.41
21-07-1986,4408.7
22-07-1986,4441.36
23-07-1986,4342.18
24-07-1986,4336.37
25-07-1986,4395.58
28-07-1986,4386.88
29-07-1986,4402.88
30-07-1986,4438.08
31-07-1986,4468.86
01-08-1986,4542.36
04-08-1986,4512.54
05-08-1986,4500.96
06-08-1986,4544.48
07-08-1986,4562.19
08-08-1986,4511.88
11-08-1986,4801.04
12-08-1986,4808.05
13-08-1986,4880.45
14-08-1986,4794.64
15-08-1986,4603.94
18-08-1986,4737.74
19-08-1986,4694.31
20-08-1986,4749.46
21-08-1986,4854.2
22-08-1986,4868.7
25-08-1986,4868.7
26-08-1986,4774.96
27-08-1986,4732.83
28-08-1986,4818.1
29-08-1986,4778.81
01-09-1986,4875.52
02-09-1986,4934.86
03-09-1986,5053.14
04-09-1986,5047.28
05-09-1986,5277.36
08-09-1986,5252.91
09-09-1986,5166.06
10-09-1986,5250.64
11-09-1986,5110.27
12-09-1986,5259.66
15-09-1986,5172.95
16-09-1986,5293.81
17-09-1986,5220.4
18-09-1986,5293.55
19-09-1986,5435.21
22-09-1986,5531.59
23-09-1986,5518.53
24-09-1986,5517.78
25-09-1986,5510.75
26-09-1986,5432.29
29-09-1986,5442.13
30-09-1986,5376.88
01-10-1986,5416.53
02-10-1986,5520.58
03-10-1986,5535.77
06-10-1986,5571.31
07-10-1986,5584.63
08-10-1986,5609.47
09-10-1986,5583.64
10-10-1986,5540.08
13-10-1986,5479.5
14-10-1986,5413.7
15-10-1986,5357.49
16-10-1986,5443.09
17-10-1986,5511.13
20-10-1986,5401.26
21-10-1986,5419.91
22-10-1986,5457.58
23-10-1986,5462.56
24-10-1986,5320.82
27-10-1986,5300.25
28-10-1986,5275.99
29-10-1986,5238.85
30-10-1986,5284.73
31-10-1986,5187.41
03-11-1986,5238.22
04-11-1986,5261.67
05-11-1986,5242.83
06-11-1986,5276.62
07-11-1986,5291.88
10-11-1986,5307.85
11-11-1986,5269.26
12-11-1986,5331.1
13-11-1986,5323.36
14-11-1986,5338.12
17-11-1986,5110.61
18-11-1986,5105.5
19-11-1986,5175.98
20-11-1986,5099.89
21-11-1986,5063.73
24-11-1986,4962.34
25-11-1986,5111.93
26-11-1986,4997.7
27-11-1986,5008.19
28-11-1986,5069.26
01-12-1986,5129.39
02-12-1986,5103.82
03-12-1986,5096.85
04-12-1986,5100.99
05-12-1986,5100.71
08-12-1986,5073.99
09-12-1986,5071.26
10-12-1986,5133.47
11-12-1986,5109.53
12-12-1986,5135.87
15-12-1986,5155.49
16-12-1986,5176.94
17-12-1986,5143.07
18-12-1986,5103.94
19-12-1986,5178.68
22-12-1986,5138.06
23-12-1986,5043.35
24-12-1986,5092.2
25-12-1986,5092.2
26-12-1986,5092.2
29-12-1986,5033.98
30-12-1986,5069.65
31-12-1986,5060.97
01-01-1987,5060.97
02-01-1987,5423.66
05-01-1987,5145.35
06-01-1987,5212.57
07-01-1987,5224.49
08-01-1987,5220.69
09-01-1987,5212.28
12-01-1987,5283.8
13-01-1987,5317.9
14-01-1987,5341.66
15-01-1987,5391.39
16-01-1987,5158.99
19-01-1987,5411.63
20-01-1987,5405.51
21-01-1987,5284.59
22-01-1987,5317.99
23-01-1987,5340.56
26-01-1987,5327.92
27-01-1987,5262.37
28-01-1987,5290.43
29-01-1987,5293.04
30-01-1987,5264.7
02-02-1987,5241.85
03-02-1987,5256.41
04-02-1987,5233.73
05-02-1987,5219.03
06-02-1987,5284.91
09-02-1987,5264.15
10-02-1987,5194.55
11-02-1987,5248.47
12-02-1987,5237.54
13-02-1987,5222.52
16-02-1987,5235.52
17-02-1987,5148.31
18-02-1987,5066.05
19-02-1987,5113.75
20-02-1987,5172.7
23-02-1987,5223.3
24-02-1987,5190.89
25-02-1987,5289.28
26-02-1987,5248.05
27-02-1987,5202.44
02-03-1987,5143.59
03-03-1987,5239.8
04-03-1987,5323.74
05-03-1987,5276.2
06-03-1987,5220.32
09-03-1987,5202.77
10-03-1987,5234.76
11-03-1987,5250.68
12-03-1987,5284.25
13-03-1987,5264.66
16-03-1987,5245.36
17-03-1987,5218.83
18-03-1987,5179.9
19-03-1987,5189.26
20-03-1987,5246.78
23-03-1987,5212.61
24-03-1987,5243.82
25-03-1987,5297.68
26-03-1987,5265.74
27-03-1987,5196.22
30-03-1987,5358.9
31-03-1987,5419.54
01-04-1987,5401.74
02-04-1987,5386.17
03-04-1987,5318.16
06-04-1987,5416.32
07-04-1987,5359.02
08-04-1987,5399.07
09-04-1987,5381.55
10-04-1987,5358.07
13-04-1987,5479.28
14-04-1987,5645.73
15-04-1987,5665.69
16-04-1987,5480.6
17-04-1987,5480.6
20-04-1987,5480.6
21-04-1987,5743.03
22-04-1987,5702.76
23-04-1987,5735.05
24-04-1987,5823.96
27-04-1987,5871.41
28-04-1987,5773.73
29-04-1987,5670.49
30-04-1987,5734.45
01-05-1987,5763.42
04-05-1987,5763.42
05-05-1987,5750.24
06-05-1987,5676.56
07-05-1987,5712.97
08-05-1987,5752.87
11-05-1987,5749.56
12-05-1987,5820.62
13-05-1987,5818.39
14-05-1987,5796.01
15-05-1987,5891.56
18-05-1987,6070.19
19-05-1987,5927.3
20-05-1987,5993.6
21-05-1987,5923.84
22-05-1987,5881.77
25-05-1987,5881.77
26-05-1987,5771.79
27-05-1987,5814.2
28-05-1987,5811.47
29-05-1987,5758.33
01-06-1987,5640.13
02-06-1987,5775.45
03-06-1987,5778.45
04-06-1987,5808.05
05-06-1987,5790.94
08-06-1987,5793.29
09-06-1987,5722.77
10-06-1987,5793.72
11-06-1987,5802.78
12-06-1987,5828.02
15-06-1987,5787.22
16-06-1987,5829.71
17-06-1987,5779.23
18-06-1987,5809.47
19-06-1987,5889.37
22-06-1987,5631.23
23-06-1987,5680.94
24-06-1987,5611.38
25-06-1987,5667.61
26-06-1987,5806.43
29-06-1987,5758.82
30-06-1987,5727.76
01-07-1987,5726.88
02-07-1987,5744.6
03-07-1987,5734.68
06-07-1987,5665.09
07-07-1987,5710.36
08-07-1987,5747.83
09-07-1987,5771.89
10-07-1987,5764.81
13-07-1987,5741.7
14-07-1987,5818.75
15-07-1987,5815.95
16-07-1987,5863.09
17-07-1987,5910.04
20-07-1987,5910.68
21-07-1987,5923.88
22-07-1987,5956.01
23-07-1987,5893.57
24-07-1987,5852.55
27-07-1987,5881.66
28-07-1987,5936.34
29-07-1987,5958.42
30-07-1987,5966.14
31-07-1987,5938.18
03-08-1987,6089.64
04-08-1987,6271.79
05-08-1987,6141.02
06-08-1987,6137.01
07-08-1987,6089.9
10-08-1987,6015.63
11-08-1987,6032.62
12-08-1987,6041
13-08-1987,6054.21
14-08-1987,5971.27
17-08-1987,5826.51
18-08-1987,5888.28
19-08-1987,5922.13
20-08-1987,5919.91
21-08-1987,5957.4
24-08-1987,5962.51
25-08-1987,5982.61
26-08-1987,5957.74
27-08-1987,5941.21
28-08-1987,5870.47
31-08-1987,5870.47
01-09-1987,5855.59
02-09-1987,5958.95
03-09-1987,5932.22
04-09-1987,5991.17
07-09-1987,5919.4
08-09-1987,5857.96
09-09-1987,5931.39
10-09-1987,5933.97
11-09-1987,5991.1
14-09-1987,5871.14
15-09-1987,5943.2
16-09-1987,5939.84
17-09-1987,5950.73
18-09-1987,5921.99
21-09-1987,5933.75
22-09-1987,5980
23-09-1987,6000.78
24-09-1987,6041.77
25-09-1987,5988.21
28-09-1987,5931.36
29-09-1987,6003.44
30-09-1987,5954.31
01-10-1987,5972.89
02-10-1987,6011.57
05-10-1987,5903.02
06-10-1987,5964.66
07-10-1987,5976.41
08-10-1987,5959.48
09-10-1987,5879.62
12-10-1987,5976.08
13-10-1987,5996.57
14-10-1987,5980.28
15-10-1987,6061.07
16-10-1987,6047.16
19-10-1987,6211.07
20-10-1987,6059.27
21-10-1987,6064.42
22-10-1987,6126.85
23-10-1987,5966.24
26-10-1987,5979
27-10-1987,6108.87
28-10-1987,6148.85
29-10-1987,6142.54
30-10-1987,6078.5
02-11-1987,6031.54
03-11-1987,6017.62
04-11-1987,6034.47
05-11-1987,5850.03
06-11-1987,6030.45
09-11-1987,5861.54
10-11-1987,5898.24
11-11-1987,5981.07
12-11-1987,6076.31
13-11-1987,5979.35
16-11-1987,5988.97
17-11-1987,6025.26
18-11-1987,6007.61
19-11-1987,6005.03
20-11-1987,6021.36
23-11-1987,6057.61
24-11-1987,6174.74
25-11-1987,6159.17
26-11-1987,6175.11
27-11-1987,5984.2
30-11-1987,6230.42
01-12-1987,6278.58
02-12-1987,6315.06
03-12-1987,6336.86
